Fri Jun 27 11:15:46 2003
FISH v1.0
FISH is copyright (c)2003, University of North Carolina at Chapel Hill 
Authors: Sugata Chakravarty and Todd J. Vision

Control File = control.txt

-parameters
	MIN_SCORE = 200
	TOP_HITS = 5

-subgrids
	contig1	contig2	  points	cells
      6817          1          4       2241      15798        504
      6818          1          4       2241      16014        456
      6819          1          4       2281      15357        313
      6820          1          4       2281      16250        314
      6821          1          4       2283      14925        352
      6822          1          4       2286      15219        490
      6823          1          4       2301      17784        668
      6824          1          4       2310      17638        847
      6825          1          4       2312      15048        419
      6826          1          4       2324      16806        439
      6827          1          4       2342      16678        320
      6828          1          4       2342      17618        488
      6829          1          4       2346      16584        283
      6830          1          4       2351      15873        223
      6831          1          4       2366      16394        278
      6832          1          4       2371      15617        397
      6833          1          4       2372      16056        252
      6834          1          4       2372      16793        491
      6835          1          4       2372      16808        234
      6836          1          4       2383      15773        219
      6837          1          4       2383      15894        382
      6838          1          4       2383      15929        376
      6839          1          4       2388      15499        210
      6840          1          4       2388      15716        238
      6841          1          4       2388      17302        247
      6842          1          4       2404      15910        279
      6843          1          4       2407      15910        235
      6844          1          4       2408      14635        216
      6845          1          4       2408      15194        298
      6846          1          4       2408      15416        265
      6847          1          4       2408      15595        301
      6848          1          4       2408      16594        270
      6849          1          4       2412      15919        571
      6850          1          4       2412      17021        432
      6851          1          4       2427      15866        285
      6852          1          4       2439      15858        325
      6853          1          4       2449      15945        531
      6854          1          4       2453      17157        267
      6855          1          4       2454      17775        270
      6856          1          4       2454      14623        237
      6857          1          4       2472      17158        296
      6858          1          4       2481      15885        576
      6859          1          4       2481      16637        214
      6860          1          4       2481      16876        247
      6861          1          4       2481      17350        282
      6862          1          4       2483      15886        744
      6863          1          4       2492      15889        341
      6864          1          4       2494      15717        286
      6865          1          4       2499      16404        467
      6866          1          4       2505      16204        262
      6867          1          4       2509      15293        741
      6868          1          4       2516      17200        450
      6869          1          4       2518      14892        715
      6870          1          4       2523      15809        335
      6871          1          4       2523      16485        854
      6872          1          4       2524      16885        259
      6873          1          4       2524      17775        291
      6874          1          4       2527      16072        517
      6875          1          4       2527      16934        217
      6876          1          4       2529      16075        784
      6877          1          4       2531      15528        418
      6878          1          4       2531      17219        404
      6879          1          4       2536      16091        550
      6880          1          4       2537      16091        207
      6881          1          4       2542      16069        271
      6882          1          4       2543      14598        430
      6883          1          4       2543      16061        511
      6884          1          4       2550      16042        802
      6885          1          4       2558      15500        211
      6886          1          4       2562      14630        505
      6887          1          4       2562      15293        467
      6888          1          4       2562      15337        737
      6889          1          4       2562      15538        415
      6890          1          4       2562      16592        562
      6891          1          4       2569      16027        378
      6892          1          4       2569      16332        523
      6893          1          4       2570      16026        361
      6894          1          4       2578      15206        829
      6895          1          4       2578      15673        414
      6896          1          4       2578      16674        445
      6897          1          4       2580      16011       1646
      6898          1          4       2583      16009        263
      6899          1          4       2590      14669        215
      6900          1          4       2590      14863        215
      6901          1          4       2590      14885        215
      6902          1          4       2608      15010        247
      6903          1          4       2610      14950        390
      6904          1          4       2610      14975        377
      6905          1          4       2617      15345        208
      6906          1          4       2617      15583        274
      6907          1          4       2620      17524        539
      6908          1          4       2623      16692        234
      6909          1          4       2630      14471        266
      6910          1          4       2630      15187        260
      6911          1          4       2630      15960        500
      6912          1          4       2633      15939        352
      6913          1          4       2633      15951        237
      6914          1          4       2636      16997        398
      6915          1          4       2637      17341        317
      6916          1          4       2652      14670        868
      6917          1          4       2652      14805        668
      6918          1          4       2652      16207        637
      6919          1          4       2653      15467        589
      6920          1          4       2655      15948        267
      6921          1          4       2659      15947        427
      6922          1          4       2660      17688        485
      6923          1          4       2661      16440        356
      6924          1          4       2675      15830        209
      6925          1          4       2681      15293        215
      6926          1          4       2687      16166        390
      6927          1          4       2691      15734        608
      6928          1          4       2701      14811        275
      6929          1          4       2705      15842        216
      6930          1          4       2711      15844        273
      6931          1          4       2718      15180        285
      6932          1          4       2720      15198        433
      6933          1          4       2724      14771        450
      6934          1          4       2725      14773        395
      6935          1          4       2726      15195        585
      6936          1          4       2727      15885        345
      6937          1          4       2733      16648        479
      6938          1          4       2734      15193       1452
      6939          1          4       2734      16136        336
      6940          1          4       2734      16163       1411
      6941          1          4       2742      17452        359
      6942          1          4       2744      16524        305
      6943          1          4       2745      15188        404
      6944          1          4       2748      14471        524
      6945          1          4       2748      15187        746
      6946          1          4       2748      15857        261
      6947          1          4       2750      15186        267
      6948          1          4       2752      14429        214
      6949          1          4       2752      15264        246
      6950          1          4       2752      15612        292
      6951          1          4       2752      16318        253
      6952          1          4       2753      15184        345
      6953          1          4       2755      15180        349
      6954          1          4       2755      17510        263
      6955          1          4       2760      17302        210
      6956          1          4       2766      16648        394
      6957          1          4       2768      14839        331
      6958          1          4       2769      15031        387
      6959          1          4       2769      15892        235
      6960          1          4       2772      15160        334
      6961          1          4       2774      16465        270
      6962          1          4       2777      17238        306
      6963          1          4       2779      14975        318
      6964          1          4       2784      15153        205
      6965          1          4       2786      15152        764
      6966          1          4       2788      15346        220
      6967          1          4       2788      16262        230
      6968          1          4       2791      15147        774
      6969          1          4       2794      15145        385
      6970          1          4       2807      15138        565
      6971          1          4       2810      15129        361
      6972          1          4       2810      17801        385
      6973          1          4       2811      15128        354
      6974          1          4       2812      17808        333
      6975          1          4       2816      15206        380
      6976          1          4       2816      15752        328
      6977          1          4       2816      16674        558
      6978          1          4       2817      15045        339
      6979          1          4       2817      16609        350
      6980          1          4       2822      14656        216
      6981          1          4       2825      15116        417
      6982          1          4       2826      17251        719
      6983          1          4       2827      16884        208
      6984          1          4       2827      17467        269
      6985          1          4       2833      14818        205
      6986          1          4       2836      16557        210
      6987          1          4       2847      17739        225
      6988          1          4       2850      16557        384
      6989          1          4       2853      15112        350
      6990          1          4       2856      14591        236
      6991          1          4       2856      16148        233
      6992          1          4       2857      14751        445
      6993          1          4       2859      15048        883
      6994          1          4       2863      14748        279
      6995          1          4       2864      14868        263
      6996          1          4       2864      15833        249
      6997          1          4       2864      16757        276
      6998          1          4       2865      14709        663
      6999          1          4       2866      16784        312
      7000          1          4       2867      15057        355
      7001          1          4       2875      15976        453
      7002          1          4       2876      15977        254
      7003          1          4       2875      14944        333
      7004          1          4       2876      14769        495
      7005          1          4       2877      15053        405
      7006          1          4       2879      15057        537
      7007          1          4       2886      16365        412
      7008          1          4       2889      14565        572
      7009          1          4       2889      14579        584
      7010          1          4       2889      14604        559
      7011          1          4       2889      15267        598
      7012          1          4       2889      15277        669
      7013          1          4       2890      14748        214
      7014          1          4       2890      14950        390
      7015          1          4       2896      16497        282
      7016          1          4       2897      17135        213
      7017          1          4       2904      15084        242
      7018          1          4       2909      16365        407
      7019          1          4       2913      15293        301
      7020          1          4       2914      15100        573
      7021          1          4       2914      17386        923
      7022          1          4       2915      14763       1657
      7023          1          4       2915      14971        996
      7024          1          4       2921      15106       1108
      7025          1          4       2921      17426        803
      7026          1          4       2923      15045        670
      7027          1          4       2923      16609        224
      7028          1          4       2925      15044        453
      7029          1          4       2928      14809        294
      7030          1          4       2928      15000        356
      7031          1          4       2938      15356        274
      7032          1          4       2938      16252        259
      7033          1          4       2938      17835        264
      7034          1          4       2939      14953        226
      7035          1          4       2939      14744        214
      7036          1          4       2939      14954        386
      7037          1          4       2941      14919        213
      7038          1          4       2950      15087        728
      7039          1          4       2950      16838        558
      7040          1          4       2951      15024        267
      7041          1          4       2951      15088        649
      7042          1          4       2951      16839        648
      7043          1          4       2954      15196        399
      7044          1          4       2955      14786        234
      7045          1          4       2955      15013        417
      7046          1          4       2958      14788        294
      7047          1          4       2958      14813        425
      7048          1          4       2961      15895        569
      7049          1          4       2963      17666        233
      7050          1          4       2965      15488        467
      7051          1          4       2965      17164        210
      7052          1          4       2969      17135        204
      7053          1          4       2972      14763       1082
      7054          1          4       2972      14971        992
      7055          1          4       2976      14754        430
      7056          1          4       2976      14974        445
      7057          1          4       2975      14794        230
      7058          1          4       2975      15196        364
      7059          1          4       2975      17135        216
      7060          1          4       2979      16200        397
      7061          1          4       2985      14778        327
      7062          1          4       2985      14937        271
      7063          1          4       2994      14406        230
      7064          1          4       2998      15014        275
      7065          1          4       3003      14940        674
      7066          1          4       3003      15196        401
      7067          1          4       3005      14799        488
      7068          1          4       3005      14825        362
      7069          1          4       3005      15189        495
      7070          1          4       3005      16140        569
      7071          1          4       3009      15024        445
      7072          1          4       3009      16839        322
      7073          1          4       3011      14778        313
      7074          1          4       3011      14937        307
      7075          1          4       3011      14964        290
      7076          1          4       3010      14755        252
      7077          1          4       3010      14777        366
      7078          1          4       3012      14940        604
      7079          1          4       3012      14974        537
      7080          1          4       3014      14915        239
      7081          1          4       3012      14754        533
      7082          1          4       3017      14752        285
      7083          1          4       3021      15355        255
      7084          1          4       3021      16197        333
      7085          1          4       3021      16755        275
      7086          1          4       3021      17601        479
      7087          1          4       3021      17711        348
      7088          1          4       3025      14937        278
      7089          1          4       3026      14975        220
      7090          1          4       3027      15115        487
      7091          1          4       3031      14902        204
      7092          1          4       3034      14710        490
      7093          1          4       3037      14940        332
      7094          1          4       3037      14754        587
      7095          1          4       3034      14813        512
      7096          1          4       3044      15000        247
      7097          1          4       3045      17704        371
      7098          1          4       3047      17424        355
      7099          1          4       3053      14909        243
      7100          1          4       3070      15477        821
      7101          1          4       3070      15872        800
      7102          1          4       3072      14638        491
      7103          1          4       3076      14936        413
      7104          1          4       3076      15023        261
      7105          1          4       3078      15024        787
      7106          1          4       3078      15088        356
      7107          1          4       3078      16839        359
      7108          1          4       3081      14941        226
      7109          1          4       3101      14830        396
      7110          1          4       3102      14761        306
      7111          1          4       3102      14940        407
      7112          1          4       3111      14937        422
      7113          1          4       3111      14964        271
      7114          1          4       3113      17093        314
      7115          1          4       3114      14891        233
      7116          1          4       3123      14635        218
      7117          1          4       3123      15194        281
      7118          1          4       3123      16594        501
      7119          1          4       3124      15182        529
      7120          1          4       3133      16792        203
      7121          1          4       3134      17327        382
      7122          1          4       3134      17519        240
      7123          1          4       3135      17691        379
      7124          1          4       3138      15033        367
      7125          1          4       3138      15873        328
      7126          1          4       3143      14996        330
      7127          1          4       3146      14906        335
      7128          1          4       3147      14944        299
      7129          1          4       3148      15977        213
      7130          1          4       3148      14769        418
      7131          1          4       3150      14592        299
      7132          1          4       3155      15039        220
      7133          1          4       3155      15259        226
      7134          1          4       3155      17531        395
      7135          1          4       3158      16846        374
      7136          1          4       3160      17529        329
      7137          1          4       3165      16570        555
      7138          1          4       3165      17524       1289
      7139          1          4       3173      15928        834
      7140          1          4       3182      17277        228
      7141          1          4       3196      14955        434
      7142          1          4       3196      16304        471
      7143          1          4       3197      14434        264
      7144          1          4       3197      16524        273
      7145          1          4       3199      17135        215
      7146          1          4       3205      17131        375
      7147          1          4       3205      17810        478
      7148          1          4       3207      14728        203
      7149          1          4       3207      14955        482
      7150          1          4       3207      15231        555
      7151          1          4       3207      15798        609
      7152          1          4       3207      16304        611
      7153          1          4       3227      14630        517
      7154          1          4       3227      14952        202
      7155          1          4       3227      16592        293
      7156          1          4       3231      17506        379
      7157          1          4       3232      15120        650
      7158          1          4       3232      15218        697
      7159          1          4       3248      14577        248
      7160          1          4       3260      17151        255
      7161          1          4       3263      15549        281
      7162          1          4       3263      16404        241
      7163          1          4       3263      17021        253
      7164          1          4       3273      16377        235
      7165          1          4       3284      16341        200
      7166          1          4       3302      17618        282
      7167          1          4       3304      14676        451
      7168          1          4       3313      15431        306
      7169          1          4       3313      15659        322
      7170          1          4       3313      16051        394
      7171          1          4       3321      15429        253
      7172          1          4       3323      15123        232
      7173          1          4       3323      15237        311
      7174          1          4       3323      16325        272
      7175          1          4       3336      16074        501
      7176          1          4       3351      17346        270
      7177          1          4       3353      15121        297
      7178          1          4       3362      16493        247
      7179          1          4       3366      15235        561
      7180          1          4       3366      16352        576
      7181          1          4       3367      17340        378
      7182          1          4       3370      15435        454
      7183          1          4       3370      15917        458
      7184          1          4       3370      16782        297
      7185          1          4       3370      17300        525
      7186          1          4       3374      17569        221
      7187          1          4       3378      17531        260
      7188          1          4       3379      17501        323
      7189          1          4       3387      16830        210
      7190          1          4       3391      17183        217
      7191          1          4       3392      17583        522
      7192          1          4       3393      15435        226
      7193          1          4       3393      15917        223
      7194          1          4       3393      17300        216
      7195          1          4       3394      17314        751
      7196          1          4       3407      16998        205
      7197          1          4       3419      15584        995
      7198          1          4       3419      16096        320
      7199          1          4       3428      14628        393
      7200          1          4       3428      16449        366
      7201          1          4       3428      16746        248
      7202          1          4       3440      15572        350
      7203          1          4       3444      14591        293
      7204          1          4       3444      16148        252
      7205          1          4       3447      16687        511
      7206          1          4       3457      16855        265
      7207          1          4       3466      15099        368
      7208          1          4       3466      16706        370
      7209          1          4       3468      15779        443
      7210          1          4       3478      14835        542
      7211          1          4       3478      15106        633
      7212          1          4       3478      16190        515
      7213          1          4       3478      16333        773
      7214          1          4       3478      17501        310
      7215          1          4       3490      16660        405
      7216          1          4       3496      16662        337
      7217          1          4       3497      16125        208
      7218          1          4       3500      17418        281
      7219          1          4       3506      16675        240
      7220          1          4       3518      17649        290
      7221          1          4       3552      14467        534
      7222          1          4       3552      15283        614
      7223          1          4       3552      16039        571
      7224          1          4       3559      17076        265
      7225          1          4       3563      14871        248
      7226          1          4       3563      15949        226
      7227          1          4       3570      14952        209
      7228          1          4       3573      16074        455
      7229          1          4       3573      15309        556
      7230          1          4       3573      15274        558
      7231          1          4       3573      16931        468
      7232          1          4       3585      14709        801
      7233          1          4       3585      14883        447
      7234          1          4       3591      17200        488
      7235          1          4       3598      15427        355
      7236          1          4       3602      15121        305
      7237          1          4       3603      17183        295
      7238          1          4       3637      15491        500
      7239          1          4       3638      15213        219
      7240          1          4       3638      15552        204
      7241          1          4       3651      14686        240
      7242          1          4       3654      14710        537
      7243          1          4       3654      14788        304
      7244          1          4       3655      14720        251
      7245          1          4       3657      16691        248
      7246          1          4       3662      17523        352
      7247          1          4       3673      15147        643
      7248          1          4       3673      16285        409
      7249          1          4       3678      14713        462
      7250          1          4       3678      16698        356
      7251          1          4       3694      16533        222
      7252          1          4       3701      15182        281
      7253          1          4       3708      17035        299
      7254          1          4       3708      17143        297
      7255          1          4       3724      14656        377
      7256          1          4       3724      15466        303
      7257          1          4       3728      15198        370
      7258          1          4       3737      16846        369
      7259          1          4       3742      15206        489
      7260          1          4       3742      15673        499
      7261          1          4       3742      16674        762
      7262          1          4       3742      16832        480
      7263          1          4       3744      14615        412
      7264          1          4       3744      15670        288
      7265          1          4       3744      17232        435
      7266          1          4       3783      16667        260
      7267          1          4       3787      17452        220
      7268          1          4       3810      16814       1220
      7269          1          4       3810      17230        475
      7270          1          4       3814      15147        613
      7271          1          4       3814      16285        374
      7272          1          4       3830      14587        248
      7273          1          4       3842      17241        295
      7274          1          4       3857      14648        345
      7275          1          4       3885      16246        209
      7276          1          4       3895      15355        245
      7277          1          4       3895      16197        269
      7278          1          4       3895      16487        255
      7279          1          4       3895      17711        270
      7280          1          4       3899      17802        255
      7281          1          4       3904      14431        557
      7282          1          4       3907      17781        332
      7283          1          4       3918      16607        409
      7284          1          4       3966      14594        258
      7285          1          4       3969      17523        868
      7286          1          4       3980      15249        316
      7287          1          4       3980      15751        344
      7288          1          4       3982      14517        418
      7289          1          4       3982      14566        567
      7290          1          4       3983      15100        329
      7291          1          4       3983      17386        536
      7292          1          4       3987      16581        388
      7293          1          4       3995      14656        597
      7294          1          4       3997      14577        244
      7295          1          4       3998      14528        512
      7296          1          4       3998      17143        222
      7297          1          4       3998      17352        363
      7298          1          4       4001      14559        300
      7299          1          4       4001      17396        237
      7300          1          4       4003      15984        241
      7301          1          4       4008      16200       1252
      7302          1          4       4014      15147        366
      7303          1          4       4014      16285        302
      7304          1          4       4017      17131        318
      7305          1          4       4017      17810        337
      7306          1          4       4025      14469        703
      7307          1          4       4025      15920        662
      7308          1          4       4035      14676        451
      7309          1          4       4035      14756        234
      7310          1          4       4035      15752        435
      7311          1          4       4045      14647        209
      7312          1          4       4047      17853        226
      7313          1          4       4055      16294        374
      7314          1          4       4055      16856        420
      7315          1          4       4058      14983        615
      7316          1          4       4058      17732        206
      7317          1          4       4063      17650        545
      7318          1          4       4069      16678        269
      7319          1          4       4069      17618        474
      7320          1          4       4074      15518        253
      7321          1          4       4076      14532        270
      7322          1          4       4076      17533        394
      7323          1          4       4092      16365        274
      7324          1          4       4099      16626        372
      7325          1          4       4103      15611        369
      7326          1          4       4115      14676        767
      7327          1          4       4115      14800        259
      7328          1          4       4115      15206        311
      7329          1          4       4115      15752        664
      7330          1          4       4115      16674        298
      7331          1          4       4122      16205        421
      7332          1          4       4125      15832        809
      7333          1          4       4126      15443        272
      7334          1          4       4126      16332        479
      7335          1          4       4126      17261        596
      7336          1          4       4136      16205        434
      7337          1          4       4136      16729        454
      7338          1          4       4146      17132        354
      7339          1          4       4147      16581        358
      7340          1          4       4165      16592        263
      7341          1          4       4168      14585        285
      7342          1          4       4171      16981        375
      7343          1          4       4171      17251        440
      7344          1          4       4173      17557        744
      7345          1          4       4181      17298        552
      7346          1          4       4181      17859        515
      7347          1          4       4183      17213        292
      7348          1          4       4184      15015        220
      7349          1          4       4185      16504        304
      7350          1          4       4199      15598        231
      7351          1          4       4204      15213        413
      7352          1          4       4204      15552        406
      7353          1          4       4209      15904        200
      7354          1          4       4214      14712        423
      7355          1          4       4215      15213        412
      7356          1          4       4215      15552        406
      7357          1          4       4219      14492        251
      7358          1          4       4219      14702        363
      7359          1          4       4219      14875        349
      7360          1          4       4219      16674        368
      7361          1          4       4219      17749        440
      7362          1          4       4223      16238        418
      7363          1          4       4226      14641        224
      7364          1          4       4229      17454        268
      7365          1          4       4219      16128        546
      7366          1          4       4232      14869        295
      7367          1          4       4241      14438        270
      7368          1          4       4244      14877        299
      7369          1          4       4249      16174        350
      7370          1          4       4249      16205        352
      7371          1          4       4250      15182        354
      7372          1          4       4254      16187        497
      7373          1          4       4259      16333        434
      7374          1          4       4263      14635        221
      7375          1          4       4263      15194        467
      7376          1          4       4263      15416        267
      7377          1          4       4263      15595        440
      7378          1          4       4263      16594        299
      7379          1          4       4264      14827        233
      7380          1          4       4264      16194        220
      7381          1          4       4260      16074        504
      7382          1          4       4269      16450        221
      7383          1          4       4271      14826        569
      7384          1          4       4271      16195        561
      7385          1          4       4272      16657        464
      7386          1          4       4281      14815        465
      7387          1          4       4283      14494        258
      7388          1          4       4284      14670        513
      7389          1          4       4284      14805        565
      7390          1          4       4284      15623        288
      7391          1          4       4284      16207        591
      7392          1          4       4288      14982        224
      7393          1          4       4291      17123        238
      7394          1          4       4292      17041        338
      7395          1          4       4295      16229        585
      7396          1          4       4295      16631        508
      7397          1          4       4296      15435        367
      7398          1          4       4296      15917        370
      7399          1          4       4296      16782        428
      7400          1          4       4296      16866        281
      7401          1          4       4305      16634        382
      7402          1          4       4305      17103        478
      7403          1          4       4307      15213        397
      7404          1          4       4307      15552        326
      7405          1          4       4311      17510        326
      7406          1          4       4312      17206        467
      7407          1          4       4314      15353        650
      7408          1          4       4320      17115        347
      7409          1          4       4321      15345        365
      7410          1          4       4321      15583        220
      7411          1          4       4326      16747        289
      7412          1          4       4326      15986        312
      7413          1          4       4326      16622        402
      7414          1          4       4326      17103        417
      7415          1          4       4332      14871        233
      7416          1          4       4332      15949        223
      7417          1          4       4337      17120        249
      7418          1          4       4339      15303        379
      7419          1          4       4339      16290        435
      7420          1          4       4345      16022        216
      7421          1          4       4345      15291        284
      7422          1          4       4345      15986        321
      7423          1          4       4345      16040        258
      7424          1          4       4345      16622        397
      7425          1          4       4345      17103        412
      7426          1          4       4349      16298        277
      7427          1          4       4353      15229        330
      7428          1          4       4353      16359        324
      7429          1          4       4367      15213        443
      7430          1          4       4367      15552        421
      7431          1          4       4374      15282        285
      7432          1          4       4374      17105        241
      7433          1          4       4376      16069        272
      7434          1          4       4377      14468        347
      7435          1          4       4377      17418        401
      7436          1          4       4393      14435        480
      7437          1          4       4395      15530        813
      7438          1          4       4395      15751        519
      7439          1          4       4401      16316        273
      7440          1          4       4406      14559        239
      7441          1          4       4418      15254        675
      7442          1          4       4420      15253        727
      7443          1          4       4420      16472        278
      7444          1          4       4421      15249        330
      7445          1          4       4421      15530        421
      7446          1          4       4423      15252        344
      7447          1          4       4423      16331        348
      7448          1          4       4425      14628        346
      7449          1          4       4425      16449        345
      7450          1          4       4425      16746        462
      7451          1          4       4427      15321        347
      7452          1          4       4429      15250        244
      7453          1          4       4429      16336        304
      7454          1          4       4430      16337        231
      7455          1          4       4433      15247        230
      7456          1          4       4436      16742        307
      7457          1          4       4438      16568        442
      7458          1          4       4449      15123        251
      7459          1          4       4449      15237        997
      7460          1          4       4449      16325        285
      7461          1          4       4450      15235       1160
      7462          1          4       4450      16352       1196
      7463          1          4       4453      15229        659
      7464          1          4       4453      16359        666
      7465          1          4       4456      14537        203
      7466          1          4       4456      15818        261
      7467          1          4       4456      16611        281
      7468          1          4       4456      17211        247
      7469          1          4       4461      16367        688
      7470          1          4       4466      16634        436
      7471          1          4       4467      16370        494
      7472          1          4       4473      16720        716
      7473          1          4       4481      15584        914
      7474          1          4       4481      16096        325
      7475          1          4       4485      15452        275
      7476          1          4       4485      16813        266
      7477          1          4       4489      16856        300
      7478          1          4       4498      15099        787
      7479          1          4       4498      16706        594
      7480          1          4       4502      16711        278
      7481          1          4       4509      14871        239
      7482          1          4       4509      15949        212
      7483          1          4       4516      14530        213
      7484          1          4       4516      14565        376
      7485          1          4       4516      14579        348
      7486          1          4       4516      14604        351
      7487          1          4       4516      15277        323
      7488          1          4       4518      17669        401
      7489          1          4       4527      14700        253
      7490          1          4       4527      15507        317
      7491          1          4       4527      16539        358
      7492          1          4       4527      16828        260
      7493          1          4       4527      16958        619
      7494          1          4       4529      17131        305
      7495          1          4       4529      17810        397
      7496          1          4       4530      14669        325
      7497          1          4       4530      14863        325
      7498          1          4       4530      14885        325
